series_id	year	period	value	footnote_codes
LAUST270000000000003          	1977	M05	4.5	          
LAUST270000000000003          	1977	M06	5.9	          
LAUST270000000000003          	1977	M07	5	          
LAUST270000000000003          	1977	M08	5	          
LAUST270000000000003          	1977	M09	4.7	          
LAUST270000000000003          	1977	M10	4.1	          
LAUST270000000000003          	1977	M11	3.9	          
LAUST270000000000003          	1977	M12	4.3	          
LAUST270000000000003          	1977	M13	5.3	          
LAUST270000000000003          	1978	M01	5.4	          
LAUST270000000000003          	1978	M02	4.9	          
LAUST270000000000003          	1978	M03	4.6	          
LAUST270000000000003          	1978	M04	4	          
LAUST270000000000003          	1978	M05	3.1	          
LAUST270000000000003          	1978	M06	4.1	          
LAUST270000000000003          	1978	M07	3.7	          
LAUST270000000000003          	1978	M08	3.3	          
LAUST270000000000003          	1978	M09	3.5	          
LAUST270000000000003          	1978	M10	3	          
LAUST270000000000003          	1978	M11	3.2	          
LAUST270000000000003          	1978	M12	3.9	          
LAUST270000000000003          	1978	M13	3.9	          
LAUST270000000000003          	1979	M01	4.8	          
LAUST270000000000003          	1979	M02	4.5	          
LAUST270000000000003          	1979	M03	4.6	          
LAUST270000000000003          	1979	M04	4.3	          
LAUST270000000000003          	1979	M05	3.5	          
LAUST270000000000003          	1979	M06	4.4	          
LAUST270000000000003          	1979	M07	3.8	          
LAUST270000000000003          	1979	M08	4.1	          
LAUST270000000000003          	1979	M09	4.2	          
LAUST270000000000003          	1979	M10	3.8	          
LAUST270000000000003          	1979	M11	4	          
LAUST270000000000003          	1979	M12	4.7	          
LAUST270000000000003          	1979	M13	4.2	          
LAUST270000000000003          	1980	M01	6.3	          
LAUST270000000000003          	1980	M02	6	          
LAUST270000000000003          	1980	M03	5.9	          
LAUST270000000000003          	1980	M04	6.1	          
LAUST270000000000003          	1980	M05	5.2	          
LAUST270000000000003          	1980	M06	6.3	          
LAUST270000000000003          	1980	M07	6	          
LAUST270000000000003          	1980	M08	5.8	          
LAUST270000000000003          	1980	M09	5.7	          
LAUST270000000000003          	1980	M10	5.2	          
LAUST270000000000003          	1980	M11	5.2	          
LAUST270000000000003          	1980	M12	5.6	          
LAUST270000000000003          	1980	M13	5.8	          
LAUST270000000000003          	1981	M01	6.9	          
LAUST270000000000003          	1981	M02	6.5	          
LAUST270000000000003          	1981	M03	6.5	          
LAUST270000000000003          	1981	M04	5.6	          
LAUST270000000000003          	1981	M05	5	          
LAUST270000000000003          	1981	M06	6	          
LAUST270000000000003          	1981	M07	4.9	          
LAUST270000000000003          	1981	M08	5	          
LAUST270000000000003          	1981	M09	5.4	          
LAUST270000000000003          	1981	M10	5.4	          
LAUST270000000000003          	1981	M11	5.9	          
LAUST270000000000003          	1981	M12	6.5	          
LAUST270000000000003          	1981	M13	5.8	          
LAUST270000000000003          	1982	M01	7.5	          
LAUST270000000000003          	1982	M02	7.5	          
LAUST270000000000003          	1982	M03	7.8	          
LAUST270000000000003          	1982	M04	7.5	          
LAUST270000000000003          	1982	M05	7	          
LAUST270000000000003          	1982	M06	8	          
LAUST270000000000003          	1982	M07	7.9	          
LAUST270000000000003          	1982	M08	8	          
LAUST270000000000003          	1982	M09	8.2	          
LAUST270000000000003          	1982	M10	8	          
LAUST270000000000003          	1982	M11	8.5	          
LAUST270000000000003          	1982	M12	8.9	          
LAUST270000000000003          	1982	M13	7.9	          
LAUST270000000000003          	1983	M01	9.9	          
LAUST270000000000003          	1983	M02	9.7	          
LAUST270000000000003          	1983	M03	9.6	          
LAUST270000000000003          	1983	M04	8.6	          
LAUST270000000000003          	1983	M05	7.8	          
LAUST270000000000003          	1983	M06	8.5	          
LAUST270000000000003          	1983	M07	7.2	          
LAUST270000000000003          	1983	M08	7.2	          
LAUST270000000000003          	1983	M09	7.3	          
LAUST270000000000003          	1983	M10	6.7	          
LAUST270000000000003          	1983	M11	6.6	          
LAUST270000000000003          	1983	M12	7.1	          
LAUST270000000000003          	1983	M13	8	          
LAUST270000000000003          	1984	M01	8	          
LAUST270000000000003          	1984	M02	7.7	          
LAUST270000000000003          	1984	M03	7.5	          
LAUST270000000000003          	1984	M04	6.8	          
LAUST270000000000003          	1984	M05	5.8	          
LAUST270000000000003          	1984	M06	6.3	          
LAUST270000000000003          	1984	M07	5.7	          
LAUST270000000000003          	1984	M08	5.7	          
LAUST270000000000003          	1984	M09	5.7	          
LAUST270000000000003          	1984	M10	5.2	          
LAUST270000000000003          	1984	M11	5.2	          
LAUST270000000000003          	1984	M12	6	          
LAUST270000000000003          	1984	M13	6.3	          
LAUST270000000000003          	1985	M01	7.2	          
LAUST270000000000003          	1985	M02	6.5	          
LAUST270000000000003          	1985	M03	6.6	          
LAUST270000000000003          	1985	M04	6.2	          
LAUST270000000000003          	1985	M05	5.2	          
LAUST270000000000003          	1985	M06	6	          
LAUST270000000000003          	1985	M07	5.8	          
LAUST270000000000003          	1985	M08	5.4	          
LAUST270000000000003          	1985	M09	5.9	          
LAUST270000000000003          	1985	M10	5.6	          
LAUST270000000000003          	1985	M11	5.5	          
LAUST270000000000003          	1985	M12	6	          
LAUST270000000000003          	1985	M13	6	          
LAUST270000000000003          	1986	M01	6.9	          
LAUST270000000000003          	1986	M02	7	          
LAUST270000000000003          	1986	M03	6.8	          
LAUST270000000000003          	1986	M04	5.9	          
LAUST270000000000003          	1986	M05	5.1	          
LAUST270000000000003          	1986	M06	5.8	          
LAUST270000000000003          	1986	M07	5.1	          
LAUST270000000000003          	1986	M08	4.7	          
LAUST270000000000003          	1986	M09	5.1	          
LAUST270000000000003          	1986	M10	4.5	          
LAUST270000000000003          	1986	M11	4.7	          
LAUST270000000000003          	1986	M12	4.8	          
LAUST270000000000003          	1986	M13	5.5	          
LAUST270000000000003          	1987	M01	6.3	          
LAUST270000000000003          	1987	M02	6.3	          
LAUST270000000000003          	1987	M03	6.2	          
LAUST270000000000003          	1987	M04	5.2	          
LAUST270000000000003          	1987	M05	4.7	          
LAUST270000000000003          	1987	M06	5.4	          
LAUST270000000000003          	1987	M07	4.9	          
LAUST270000000000003          	1987	M08	4.9	          
LAUST270000000000003          	1987	M09	4.8	          
LAUST270000000000003          	1987	M10	4.3	          
LAUST270000000000003          	1987	M11	4.3	          
LAUST270000000000003          	1987	M12	4.3	          
LAUST270000000000003          	1987	M13	5.1	          
LAUST270000000000003          	1988	M01	5.2	          
LAUST270000000000003          	1988	M02	5.1	          
LAUST270000000000003          	1988	M03	5	          
LAUST270000000000003          	1988	M04	4.3	          
LAUST270000000000003          	1988	M05	3.9	          
LAUST270000000000003          	1988	M06	4.4	          
LAUST270000000000003          	1988	M07	4.1	          
LAUST270000000000003          	1988	M08	4.1	          
LAUST270000000000003          	1988	M09	4	          
LAUST270000000000003          	1988	M10	3.6	          
LAUST270000000000003          	1988	M11	3.7	          
LAUST270000000000003          	1988	M12	4	          
LAUST270000000000003          	1988	M13	4.3	          
LAUST270000000000003          	1989	M01	5.4	          
LAUST270000000000003          	1989	M02	4.8	          
LAUST270000000000003          	1989	M03	4.6	          
LAUST270000000000003          	1989	M04	4.5	          
LAUST270000000000003          	1989	M05	3.9	          
LAUST270000000000003          	1989	M06	4.5	          
LAUST270000000000003          	1989	M07	4.1	          
LAUST270000000000003          	1989	M08	4	          
LAUST270000000000003          	1989	M09	4.2	          
LAUST270000000000003          	1989	M10	3.6	          
LAUST270000000000003          	1989	M11	4	          
LAUST270000000000003          	1989	M12	4.5	          
LAUST270000000000003          	1989	M13	4.3	          
LAUST270000000000003          	1990	M01	5.5	          
LAUST270000000000003          	1990	M02	5.4	          
LAUST270000000000003          	1990	M03	5.3	          
LAUST270000000000003          	1990	M04	4.9	          
LAUST270000000000003          	1990	M05	4.2	          
LAUST270000000000003          	1990	M06	4.6	          
LAUST270000000000003          	1990	M07	4.5	          
LAUST270000000000003          	1990	M08	4.5	          
LAUST270000000000003          	1990	M09	4.8	          
LAUST270000000000003          	1990	M10	4.3	          
LAUST270000000000003          	1990	M11	4.5	          
LAUST270000000000003          	1990	M12	4.9	          
LAUST270000000000003          	1990	M13	4.8	          
LAUST270000000000003          	1991	M01	5.8	          
LAUST270000000000003          	1991	M02	6.1	          
LAUST270000000000003          	1991	M03	6.2	          
LAUST270000000000003          	1991	M04	5.4	          
LAUST270000000000003          	1991	M05	4.9	          
LAUST270000000000003          	1991	M06	5.4	          
LAUST270000000000003          	1991	M07	4.8	          
LAUST270000000000003          	1991	M08	4.6	          
LAUST270000000000003          	1991	M09	4.8	          
LAUST270000000000003          	1991	M10	4.4	          
LAUST270000000000003          	1991	M11	4.6	          
LAUST270000000000003          	1991	M12	4.9	          
LAUST270000000000003          	1991	M13	5.1	          
LAUST270000000000003          	1992	M01	6	          
LAUST270000000000003          	1992	M02	5.9	          
LAUST270000000000003          	1992	M03	5.9	          
LAUST270000000000003          	1992	M04	5.1	          
LAUST270000000000003          	1992	M05	4.8	          
LAUST270000000000003          	1992	M06	5.5	          
LAUST270000000000003          	1992	M07	4.9	          
LAUST270000000000003          	1992	M08	4.8	          
LAUST270000000000003          	1992	M09	4.8	          
LAUST270000000000003          	1992	M10	4.3	          
LAUST270000000000003          	1992	M11	4.6	          
LAUST270000000000003          	1992	M12	4.9	          
LAUST270000000000003          	1992	M13	5.1	          
LAUST270000000000003          	1993	M01	6.1	          
LAUST270000000000003          	1993	M02	6.1	          
LAUST270000000000003          	1993	M03	5.9	          
LAUST270000000000003          	1993	M04	5.3	          
LAUST270000000000003          	1993	M05	4.8	          
LAUST270000000000003          	1993	M06	5.4	          
LAUST270000000000003          	1993	M07	4.6	          
LAUST270000000000003          	1993	M08	4.4	          
LAUST270000000000003          	1993	M09	4.4	          
LAUST270000000000003          	1993	M10	4.1	          
LAUST270000000000003          	1993	M11	4.1	          
LAUST270000000000003          	1993	M12	4.3	          
LAUST270000000000003          	1993	M13	5	          
LAUST270000000000003          	1994	M01	5.7	          
LAUST270000000000003          	1994	M02	5.2	          
LAUST270000000000003          	1994	M03	5.2	          
LAUST270000000000003          	1994	M04	4.3	          
LAUST270000000000003          	1994	M05	3.4	          
LAUST270000000000003          	1994	M06	4	          
LAUST270000000000003          	1994	M07	3.6	          
LAUST270000000000003          	1994	M08	3.6	          
LAUST270000000000003          	1994	M09	3.7	          
LAUST270000000000003          	1994	M10	3.3	          
LAUST270000000000003          	1994	M11	3.3	          
